cnae_classe,desc_classe,cnae_grupo,desc_grupo,cnae_divisao,desc_divisao,cnae_secao,desc_secao
77322,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR,773,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77331,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS,773,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77390,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE,773,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77403,GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,774,GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
78108,SELEÇÃO E AGENCIAMENTO DE MÃO DE OBRA,781,SELEÇÃO E AGENCIAMENTO DE MÃO-DE-OBRA,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
78205,LOCAÇÃO DE MÃO DE OBRA TEMPORÁRIA,782,LOCAÇÃO DE MÃO-DE-OBRA TEMPORÁRIA,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
78302,FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,783,FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
79112,AGÊNCIAS DE VIAGENS,791,AGÊNCIAS DE VIAGENS E OPERADORES TURÍSTICOS,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
79121,OPERADORES TURÍSTICOS,791,AGÊNCIAS DE VIAGENS E OPERADORES TURÍSTICOS,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
79902,SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE,799,SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
80111,ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,801,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA PRIVADA E TRANSPORTE DE VALORES",80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
80129,ATIVIDADES DE TRANSPORTE DE VALORES,801,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA PRIVADA E TRANSPORTE DE VALORES",80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
80200,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA,802,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
80307,ATIVIDADES DE INVESTIGAÇÃO PARTICULAR,803,ATIVIDADES DE INVESTIGAÇÃO PARTICULAR,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81117,"SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS",811,SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81125,CONDOMÍNIOS PREDIAIS,811,SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81214,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,812,ATIVIDADES DE LIMPEZA,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81222,IMUNIZAÇÃO E CONTROLE DE PRAGAS URBANAS,812,ATIVIDADES DE LIMPEZA,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81290,ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,812,ATIVIDADES DE LIMPEZA,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
81303,ATIVIDADES PAISAGÍSTICAS,813,ATIVIDADES PAISAGÍSTICAS,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82113,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,821,SERVIÇOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82199,"FOTOCÓPIAS, PREPARAÇÃO DE DOCUMENTOS E OUTROS SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO",821,SERVIÇOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82202,ATIVIDADES DE TELEATENDIMENTO,822,ATIVIDADES DE TELEATENDIMENTO,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82300,"ATIVIDADES DE ORGANIZAÇÃO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS",823,"ATIVIDADES DE ORGANIZAÇÃO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS",82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82911,ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS,829,OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82920,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO,829,OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
82997,ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE,829,OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
84116,ADMINISTRAÇÃO PÚBLICA EM GERAL,841,ADMINISTRAÇÃO DO ESTADO E DA POLÍTICA ECONÔMICA E SOCIAL,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84124,"REGULAÇÃO DAS ATIVIDADES DE SAÚDE, EDUCAÇÃO, SERVIÇOS CULTURAIS E OUTROS SERVIÇOS SOCIAIS",841,ADMINISTRAÇÃO DO ESTADO E DA POLÍTICA ECONÔMICA E SOCIAL,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84132,REGULAÇÃO DAS ATIVIDADES ECONÔMICAS,841,ADMINISTRAÇÃO DO ESTADO E DA POLÍTICA ECONÔMICA E SOCIAL,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84213,RELAÇÕES EXTERIORES,842,SERVIÇOS COLETIVOS PRESTADOS PELA ADMINISTRAÇÃO PÚBLICA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84221,DEFESA,842,SERVIÇOS COLETIVOS PRESTADOS PELA ADMINISTRAÇÃO PÚBLICA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84230,JUSTIÇA,842,SERVIÇOS COLETIVOS PRESTADOS PELA ADMINISTRAÇÃO PÚBLICA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84248,SEGURANÇA E ORDEM PÚBLICA,842,SERVIÇOS COLETIVOS PRESTADOS PELA ADMINISTRAÇÃO PÚBLICA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84256,DEFESA CIVIL,842,SERVIÇOS COLETIVOS PRESTADOS PELA ADMINISTRAÇÃO PÚBLICA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
84302,SEGURIDADE SOCIAL OBRIGATÓRIA,843,SEGURIDADE SOCIAL OBRIGATÓRIA,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
85112,EDUCAÇÃO INFANTIL - CRECHE,851,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,85,EDUCAÇÃO,P,EDUCAÇÃO
85121,EDUCAÇÃO INFANTIL - PRÉ-ESCOLA,851,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,85,EDUCAÇÃO,P,EDUCAÇÃO
85139,ENSINO FUNDAMENTAL,851,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,85,EDUCAÇÃO,P,EDUCAÇÃO
85201,ENSINO MÉDIO,852,ENSINO MÉDIO,85,EDUCAÇÃO,P,EDUCAÇÃO
85317,EDUCAÇÃO SUPERIOR - GRADUAÇÃO,853,EDUCAÇÃO SUPERIOR,85,EDUCAÇÃO,P,EDUCAÇÃO
85325,EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO,853,EDUCAÇÃO SUPERIOR,85,EDUCAÇÃO,P,EDUCAÇÃO
85333,EDUCAÇÃO SUPERIOR - PÓS-GRADUAÇÃO E EXTENSÃO,853,EDUCAÇÃO SUPERIOR,85,EDUCAÇÃO,P,EDUCAÇÃO
85414,EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO,854,EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO E TECNOLÓGICO,85,EDUCAÇÃO,P,EDUCAÇÃO
85422,EDUCAÇÃO PROFISSIONAL DE NÍVEL TECNOLÓGICO,854,EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO E TECNOLÓGICO,85,EDUCAÇÃO,P,EDUCAÇÃO
85503,ATIVIDADES DE APOIO À EDUCAÇÃO,855,ATIVIDADES DE APOIO À EDUCAÇÃO,85,EDUCAÇÃO,P,EDUCAÇÃO
85911,ENSINO DE ESPORTES,859,OUTRAS ATIVIDADES DE ENSINO,85,EDUCAÇÃO,P,EDUCAÇÃO
85929,ENSINO DE ARTE E CULTURA,859,OUTRAS ATIVIDADES DE ENSINO,85,EDUCAÇÃO,P,EDUCAÇÃO
85937,ENSINO DE IDIOMAS,859,OUTRAS ATIVIDADES DE ENSINO,85,EDUCAÇÃO,P,EDUCAÇÃO
85996,ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE,859,OUTRAS ATIVIDADES DE ENSINO,85,EDUCAÇÃO,P,EDUCAÇÃO
86101,ATIVIDADES DE ATENDIMENTO HOSPITALAR,861,ATIVIDADES DE ATENDIMENTO HOSPITALAR,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86216,SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS,862,SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS E DE REMOÇÃO DE PACIENTES,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86224,"SERVIÇOS DE REMOÇÃO DE PACIENTES, EXCETO OS SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS",862,SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS E DE REMOÇÃO DE PACIENTES,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86305,ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS,863,ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86402,ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA,864,ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86500,"ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS",865,"ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS",86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86607,ATIVIDADES DE APOIO À GESTÃO DE SAÚDE,866,ATIVIDADES DE APOIO À GESTÃO DE SAÚDE,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
86909,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE,869,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE,86,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
87115,"ATIVIDADES DE ASSISTÊNCIA A IDOSOS, DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",871,"ATIVIDADES DE ASSISTÊNCIA A IDOSOS, DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES, E DE INFRA-ESTRUTURA E APOIO A PACIENTES PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",87,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
87123,ATIVIDADES DE FORNECIMENTO DE INFRAESTRUTURA DE APOIO E ASSISTÊNCIA A PACIENTE NO DOMICÍLIO,871,"ATIVIDADES DE ASSISTÊNCIA A IDOSOS, DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES, E DE INFRA-ESTRUTURA E APOIO A PACIENTES PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",87,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
87204,"ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA",872,"ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA",87,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
87301,ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES,873,ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES,87,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
88006,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,880,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,88,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,Q,SAÚDE HUMANA E SERVIÇOS SOCIAIS
90019,"ARTES CÊNICAS, ESPETÁCULOS E ATIVIDADES COMPLEMENTARES",900,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",90,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
90027,CRIAÇÃO ARTÍSTICA,900,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",90,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
90035,"GESTÃO DE ESPAÇOS PARA ARTES CÊNICAS, ESPETÁCULOS E OUTRAS ATIVIDADES ARTÍSTICAS",900,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",90,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
91015,ATIVIDADES DE BIBLIOTECAS E ARQUIVOS,910,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,91,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
91023,"ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO, RESTAURAÇÃO ARTÍSTICA E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES",910,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,91,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
91031,"ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL",910,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,91,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
92003,ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS,920,ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS,92,ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93115,GESTÃO DE INSTALAÇÕES DE ESPORTES,931,ATIVIDADES ESPORTIVAS,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93123,"CLUBES SOCIAIS, ESPORTIVOS E SIMILARES",931,ATIVIDADES ESPORTIVAS,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93131,ATIVIDADES DE CONDICIONAMENTO FÍSICO,931,ATIVIDADES ESPORTIVAS,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93191,ATIVIDADES ESPORTIVAS NÃO ESPECIFICADAS ANTERIORMENTE,931,ATIVIDADES ESPORTIVAS,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93212,PARQUES DE DIVERSÃO E PARQUES TEMÁTICOS,932,ATIVIDADES DE RECREAÇÃO E LAZER,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
93298,ATIVIDADES DE RECREAÇÃO E LAZER NÃO ESPECIFICADAS ANTERIORMENTE,932,ATIVIDADES DE RECREAÇÃO E LAZER,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,R,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
94111,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS,941,"ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS, EMPRESARIAIS E PROFISSIONAIS",94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94120,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PROFISSIONAIS,941,"ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS, EMPRESARIAIS E PROFISSIONAIS",94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94201,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,942,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94308,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,943,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94910,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS,949,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94928,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,949,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94936,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS LIGADAS À CULTURA E À ARTE,949,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
94995,ATIVIDADES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,949,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,S,OUTRAS ATIVIDADES DE SERVIÇOS
