caminho,diretorio,arquivo,extensao,bytes,modificado_em,base,ano,mes,recorte,fonte_meta
/pdet/microdados/CAGED/2016/CAGEDEST_052016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_052016.7z,7z,25289926,06-03-26 03:20PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_062016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_062016.7z,7z,25505496,07-28-16 09:47AM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_072016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_072016.7z,7z,24625964,08-25-16 07:49PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_082016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_082016.7z,7z,24850612,09-26-16 12:19PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_092016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_092016.7z,7z,23577187,10-26-16 06:19PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_102016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_102016.7z,7z,22516557,11-24-16 05:30PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_112016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_112016.7z,7z,22774508,12-29-16 06:50PM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2016/CAGEDEST_122016.7z,/pdet/microdados/CAGED/2016,CAGEDEST_122016.7z,7z,21319564,01-21-17 09:55AM,CAGED_ANTIGO,2016,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_012017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_012017.7z,7z,23144035,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_022017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_022017.7z,7z,24239778,03-16-17 04:51PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_032017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_032017.7z,7z,26430625,04-20-17 06:28PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_042017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_042017.7z,7z,22683987,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_052017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_052017.7z,7z,24969392,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_062017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_062017.7z,7z,24185002,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_072017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_072017.7z,7z,21042524,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_082017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_082017.7z,7z,24527501,09-21-17 05:36PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_092017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_092017.7z,7z,21269147,10-19-17 03:48PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_102017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_102017.7z,7z,23293850,11-24-17 02:11PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_112017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_112017.7z,7z,20917215,12-28-17 10:38AM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2017/CAGEDEST_122017.7z,/pdet/microdados/CAGED/2017,CAGEDEST_122017.7z,7z,19838273,06-03-26 03:31PM,CAGED_ANTIGO,2017,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_012018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_012018.7z,7z,25246404,06-03-26 03:33PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_022018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_022018.7z,7z,23272480,03-23-18 05:04PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_032018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_032018.7z,7z,24600551,04-20-18 02:52PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_042018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_042018.7z,7z,23437704,05-18-18 03:34PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_052018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_052018.7z,7z,26019762,06-21-18 02:38PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_062018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_062018.7z,7z,24245038,07-20-18 06:11PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_072018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_072018.7z,7z,24607229,09-24-18 04:21PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_082018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_082018.7z,7z,24517986,09-24-18 04:16PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_092018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_092018.7z,7z,21994851,10-23-18 10:09AM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_102018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_102018.7z,7z,23548359,11-22-18 09:50AM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_112018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_112018.7z,7z,21772924,06-03-26 03:33PM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2018/CAGEDEST_122018.7z,/pdet/microdados/CAGED/2018,CAGEDEST_122018.7z,7z,20861969,01-31-19 09:27AM,CAGED_ANTIGO,2018,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_012019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_012019.7z,7z,24472849,06-03-26 03:37PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_022019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_022019.7z,7z,25587271,03-29-19 02:46PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_032019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_032019.7z,7z,24398281,06-03-26 03:37PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_042019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_042019.7z,7z,24626896,05-27-19 09:58AM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_052019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_052019.7z,7z,25107715,06-03-26 03:37PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_062019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_062019.7z,7z,23196955,07-25-19 04:06PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_072019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_072019.7z,7z,24784843,08-23-19 03:26PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_082019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_082019.7z,7z,25095626,06-03-26 03:37PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_092019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_092019.7z,7z,23878873,06-03-26 03:37PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_102019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_102019.7z,7z,25033364,11-22-19 04:52PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_112019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_112019.7z,7z,21302010,12-23-19 04:46PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED/2019/CAGEDEST_122019.7z,/pdet/microdados/CAGED/2019,CAGEDEST_122019.7z,7z,19584290,01-24-20 04:06PM,CAGED_ANTIGO,2019,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2002.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2002.7z,7z,6765084,11-07-17 12:36PM,CAGED_ANTIGO,2002,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2003.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2003.7z,7z,8407957,11-07-17 12:36PM,CAGED_ANTIGO,2003,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2004.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2004.7z,7z,8444451,11-07-17 12:36PM,CAGED_ANTIGO,2004,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2005.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2005.7z,7z,10826691,11-07-17 12:36PM,CAGED_ANTIGO,2005,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2006.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2006.7z,7z,11803738,11-07-17 12:36PM,CAGED_ANTIGO,2006,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2007.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2007.7z,7z,15008605,11-07-17 12:36PM,CAGED_ANTIGO,2007,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2008.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2008.7z,7z,17510755,11-07-17 12:36PM,CAGED_ANTIGO,2008,,,LIST
/pdet/microdados/CAGED_AJUSTES/2002a2009/CAGEDEST_AJUSTES_2009.7z,/pdet/microdados/CAGED_AJUSTES/2002a2009,CAGEDEST_AJUSTES_2009.7z,7z,19882682,11-07-17 12:37PM,CAGED_ANTIGO,2009,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_012010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_012010.7z,7z,2121653,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_022010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_022010.7z,7z,3191990,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_032010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_032010.7z,7z,2192125,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_042010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_042010.7z,7z,2349204,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_052010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_052010.7z,7z,1911304,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_062010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_062010.7z,7z,1785157,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_072010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_072010.7z,7z,1975486,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_082010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_082010.7z,7z,1689411,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_092010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_092010.7z,7z,1983229,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_102010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_102010.7z,7z,1922197,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_112010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_112010.7z,7z,1470501,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2010/CAGEDEST_AJUSTES_122010.7z,/pdet/microdados/CAGED_AJUSTES/2010,CAGEDEST_AJUSTES_122010.7z,7z,1397627,11-07-17 12:37PM,CAGED_ANTIGO,2010,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_012011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_012011.7z,7z,2234089,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_022011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_022011.7z,7z,2098850,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_032011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_032011.7z,7z,3030789,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_042011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_042011.7z,7z,1822555,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_052011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_052011.7z,7z,2431223,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_062011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_062011.7z,7z,1732173,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_072011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_072011.7z,7z,2057177,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_082011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_082011.7z,7z,2011813,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_092011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_092011.7z,7z,2240651,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_102011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_102011.7z,7z,1817346,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_112011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_112011.7z,7z,1633600,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2011/CAGEDEST_AJUSTES_122011.7z,/pdet/microdados/CAGED_AJUSTES/2011,CAGEDEST_AJUSTES_122011.7z,7z,1646759,11-07-17 12:37PM,CAGED_ANTIGO,2011,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_012012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_012012.7z,7z,1316365,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_022012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_022012.7z,7z,1871836,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_032012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_032012.7z,7z,1990847,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_042012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_042012.7z,7z,2485744,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_052012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_052012.7z,7z,1791625,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_062012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_062012.7z,7z,2338413,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_072012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_072012.7z,7z,1861567,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_082012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_082012.7z,7z,1997702,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_092012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_092012.7z,7z,1897886,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_102012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_102012.7z,7z,1811383,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_112012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_112012.7z,7z,1931304,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2012/CAGEDEST_AJUSTES_122012.7z,/pdet/microdados/CAGED_AJUSTES/2012,CAGEDEST_AJUSTES_122012.7z,7z,1343942,11-07-17 12:37PM,CAGED_ANTIGO,2012,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_012013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_012013.7z,7z,2347461,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_022013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_022013.7z,7z,1542968,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_032013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_032013.7z,7z,1812480,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_042013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_042013.7z,7z,2439230,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_052013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_052013.7z,7z,1992417,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_062013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_062013.7z,7z,2121594,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_072013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_072013.7z,7z,2082900,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_082013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_082013.7z,7z,2231137,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_092013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_092013.7z,7z,1969803,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_102013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_102013.7z,7z,2265475,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_112013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_112013.7z,7z,1543526,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2013/CAGEDEST_AJUSTES_122013.7z,/pdet/microdados/CAGED_AJUSTES/2013,CAGEDEST_AJUSTES_122013.7z,7z,1690325,11-07-17 12:37PM,CAGED_ANTIGO,2013,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_012014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_012014.7z,7z,3846552,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_022014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_022014.7z,7z,1949284,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_032014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_032014.7z,7z,2552987,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_042014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_042014.7z,7z,1032842,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_052014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_052014.7z,7z,1898620,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_062014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_062014.7z,7z,1924465,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_072014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_072014.7z,7z,1997705,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_082014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_082014.7z,7z,1860056,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_092014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_092014.7z,7z,2520268,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_102014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_102014.7z,7z,1864530,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_112014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_112014.7z,7z,1766101,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2014/CAGEDEST_AJUSTES_122014.7z,/pdet/microdados/CAGED_AJUSTES/2014,CAGEDEST_AJUSTES_122014.7z,7z,1427452,11-07-17 12:37PM,CAGED_ANTIGO,2014,,,LIST
/pdet/microdados/CAGED_AJUSTES/2015/CAGEDEST_AJUSTES_012015.7z,/pdet/microdados/CAGED_AJUSTES/2015,CAGEDEST_AJUSTES_012015.7z,7z,1923363,11-07-17 12:37PM,CAGED_ANTIGO,2015,,,LIST
/pdet/microdados/CAGED_AJUSTES/2015/CAGEDEST_AJUSTES_022015.7z,/pdet/microdados/CAGED_AJUSTES/2015,CAGEDEST_AJUSTES_022015.7z,7z,1321274,11-07-17 12:37PM,CAGED_ANTIGO,2015,,,LIST
/pdet/microdados/CAGED_AJUSTES/2015/CAGEDEST_AJUSTES_032015.7z,/pdet/microdados/CAGED_AJUSTES/2015,CAGEDEST_AJUSTES_032015.7z,7z,2057091,11-07-17 12:37PM,CAGED_ANTIGO,2015,,,LIST
/pdet/microdados/CAGED_AJUSTES/2015/CAGEDEST_AJUSTES_042015.7z,/pdet/microdados/CAGED_AJUSTES/2015,CAGEDEST_AJUSTES_042015.7z,7z,2107178,11-07-17 12:37PM,CAGED_ANTIGO,2015,,,LIST
